num,dt,sec,id,imgURL,imgFile,episode,priority,sz,typ,p,accx,accy,accz,magx,magy,magz,red,green,blue,lum,tem,g,lat,lon,latitude longitude,locInterpolated,heading,speed,distance,alt,gs,herr,verr,exp,gain,rbal,gbal,bbal,xor,yor,zor,stags,tags,lat_smooth,lon_smooth,lat_lon_smooth,heading_smooth
718,2014-05-23T12:43:20+0000,747,B00000750_21I4N2_20140523_124319,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_718.jpg,g1_a1_sml_718.jpg,2,1,4014,2,1,-0.141,-0.919,-0.304,-0.078,-0.9,-0.25,65535,65535,65535,65535,40.3,2,-33.98759,151.23135,-33.98759 151.23135,0,0,0,0,30.9,1,15.74,1.74,1,1.31,1.531,1,1.313,105.78,-97.91,203.47,2,,-33.98759333,151.2313767,-33.9875933333 151.231376667,0
720,2014-05-23T12:43:22+0000,749,B00000752_21I4N2_20140523_124322,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_720.jpg,g1_a1_sml_720.jpg,2,1,4014,2,1,-0.141,-0.919,-0.304,-0.078,-0.9,-0.25,65535,65535,65535,65535,40.3,2,-33.98759,151.23135,-33.98759 151.23135,0,0,0,0,30.9,1,15.74,1.74,0,1.25,1.531,1,1.313,105.82,-97.63,194.77,2,,-33.98759,151.23135,-33.98759 151.23135,0
723,2014-05-23T12:43:26+0000,753,B00000755_21I4N2_20140523_124325,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_723.jpg,g1_a1_sml_723.jpg,2,1,4014,2,1,-0.141,-0.919,-0.304,-0.078,-0.9,-0.25,65535,65535,65535,65535,40.3,2,-33.98759,151.23135,-33.98759 151.23135,0,0,0,0,30.9,1,15.74,1.74,0,1.31,1.531,1,1.313,105.67,-97.05,160.86,2,,-33.98759,151.23135,-33.98759 151.23135,0
724,2014-05-23T12:43:27+0000,754,B00000756_21I4N2_20140523_124326,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_724.jpg,g1_a1_sml_724.jpg,2,1,4014,2,1,-0.141,-0.919,-0.304,-0.078,-0.9,-0.25,65535,65535,65535,65535,40.3,2,-33.98759,151.23135,-33.98759 151.23135,0,0,0,0,30.9,1,15.74,1.74,0,1.31,1.531,1,1.313,105.41,-96.99,160.88,2,,-33.98759,151.23135,-33.98759 151.23135,0
725,2014-05-23T12:43:28+0000,755,B00000757_21I4N2_20140523_124327,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_725.jpg,g1_a1_sml_725.jpg,2,1,4014,2,1,-0.141,-0.919,-0.304,-0.078,-0.9,-0.25,65535,65535,65535,65535,40.3,2,-33.98759,151.23135,-33.98759 151.23135,0,0,0,0,30.9,1,15.74,1.74,0,1.31,1.531,1,1.313,105.11,-96.84,102.13,2,,-33.98754333,151.2313267,-33.9875433333 151.231326667,337
728,2014-05-23T12:43:45+0000,772,B00000760_21I4N2_20140523_124344,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_728.jpg,g1_a1_sml_728.jpg,2,1,4014,2,1,-0.025,-1.048,-0.164,-0.175,-0.885,-0.095,65535,65535,65535,65535,38.9,2,-33.98745,151.23128,-33.98745 151.23128,0,90,0.18,4.61,30.5,0.6,12.54,1.61,0,1.25,1.531,1,1.281,100.4,-91.87,251.4,0,,-33.98749667,151.23132,-33.9874966667 151.23132,90
730,2014-05-23T12:44:12+0000,799,B00000762_21I4N2_20140523_124411,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_730.jpg,g1_a1_sml_730.jpg,2,1,4014,2,1,-0.107,-0.953,-0.275,-0.239,-0.894,-0.142,65535,65535,38140,65535,38.9,2,-33.98745,151.23133,-33.98745 151.23133,0,0,0,0,29.5,0.6,16.08,1.67,1,1.25,1.5,1,1.375,112.44,-92.64,179.08,2,,-33.98745,151.2313133,-33.98745 151.231313333,0
733,2014-05-23T12:44:15+0000,802,B00000765_21I4N2_20140523_124415,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_733.jpg,g1_a1_sml_733.jpg,2,1,4014,2,1,-0.107,-0.953,-0.275,-0.239,-0.894,-0.142,65535,65535,38140,65535,38.9,2,-33.98745,151.23133,-33.98745 151.23133,0,0,0,0,29.5,0.6,16.08,1.67,1,1.25,1.5,1,1.375,112.83,-92.72,179.7,2,,-33.98745,151.23133,-33.98745 151.23133,0
737,2014-05-23T12:44:20+0000,807,B00000769_21I4N2_20140523_124419,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_737.jpg,g1_a1_sml_737.jpg,2,1,4014,2,1,-0.107,-0.953,-0.275,-0.239,-0.894,-0.142,65535,65535,38140,65535,38.9,2,-33.98745,151.23133,-33.98745 151.23133,0,54,0.57,5.69,29.5,0.6,16.08,1.67,0,1.25,1.469,1,1.406,113.23,-92.66,186.56,2,,-33.98744,151.2313467,-33.98744 151.231346667,54
738,2014-05-23T12:44:30+0000,817,B00000770_21I4N2_20140523_124430,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_738.jpg,g1_a1_sml_738.jpg,2,1,4014,2,1,-0.032,-1.042,-0.199,-0.055,-0.887,-0.143,65535,65535,65535,65535,43.3,2,-33.98742,151.23138,-33.98742 151.23138,0,250,0.98,6.83,31,0.7,16.36,1.71,0,1.31,1.469,1,1.344,103.72,-92.09,224.84,0,,-33.98743333,151.2313633,-33.9874333333 151.231363333,180
740,2014-05-23T12:44:45+0000,832,B00000772_21I4N2_20140523_124445,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_740.jpg,g1_a1_sml_740.jpg,2,1,4014,2,1,-0.221,-1.151,-0.18,-0.087,-0.884,-0.113,65535,65535,65535,65535,43.3,2,-33.98743,151.23138,-33.98743 151.23138,0,140,0.21,1.44,30.4,1.8,11.89,1.65,1,1.31,1.531,1,1.219,93.992,-98.74,20.598,0,,-33.98743,151.2313833,-33.98743 151.231383333,140
741,2014-05-23T12:44:52+0000,839,B00000773_21I4N2_20140523_124452,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_741.jpg,g1_a1_sml_741.jpg,2,1,4014,2,1,-0.07,-1.061,-0.14,-0.004,-0.866,-0.32,58669,65535,49422,65535,43.3,2,-33.98744,151.23139,-33.98744 151.23139,0,269,0.25,5.53,29.3,0.1,11.39,1.58,1,1.31,1.531,1,1.219,92.508,-98.33,27.193,0,,-33.98743667,151.2313667,-33.9874366667 151.231366667,269
743,2014-05-23T12:45:15+0000,862,B00000775_21I4N2_20140523_124514,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_743.jpg,g1_a1_sml_743.jpg,2,1,4014,2,1,-0.07,-1.061,-0.14,-0.004,-0.866,-0.32,61804,65535,46224,65535,43.3,2,-33.98744,151.23133,-33.98744 151.23133,0,0,0,0,29.3,0.2,12.4,1.66,1,1.25,1.531,1,1.344,97.908,-97.82,13.659,2,,-33.98744,151.23135,-33.98744 151.23135,0
744,2014-05-23T12:45:16+0000,863,B00000776_21I4N2_20140523_124515,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_744.jpg,g1_a1_sml_744.jpg,2,1,4014,2,1,-0.07,-1.061,-0.14,-0.004,-0.866,-0.32,61804,65535,46224,65535,43.3,2,-33.98744,151.23133,-33.98744 151.23133,0,0,0,0,29.3,0.2,12.4,1.66,1,1.25,1.531,1,1.344,98.211,-97.94,11.215,2,,-33.98744,151.23133,-33.98744 151.23133,0
747,2014-05-23T12:45:19+0000,866,B00000779_21I4N2_20140523_124518,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_747.jpg,g1_a1_sml_747.jpg,2,1,4014,2,1,-0.07,-1.061,-0.14,-0.004,-0.866,-0.32,61804,65535,46224,65535,43.3,2,-33.98744,151.23133,-33.98744 151.23133,0,0,0,0,29.3,0.2,12.4,1.66,1,1.31,1.531,1,1.344,99.153,-98.23,14.585,2,,-33.98744,151.23133,-33.98744 151.23133,0
748,2014-05-23T12:45:20+0000,867,B00000780_21I4N2_20140523_124519,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_748.jpg,g1_a1_sml_748.jpg,2,2,4014,2,1,-0.07,-1.061,-0.14,-0.004,-0.866,-0.32,61804,65535,46224,65535,43.3,2,-33.98744,151.23133,-33.98744 151.23133,0,0,0,0,29.3,0.2,12.4,1.66,1,1.31,1.531,1,1.344,99.506,-98.31,15.138,2,,-33.98744,151.23133,-33.98744 151.23133,0
749,2014-05-23T12:45:21+0000,868,B00000781_21I4N2_20140523_124520,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_749.jpg,g1_a1_sml_749.jpg,2,2,4014,2,1,-0.07,-1.061,-0.14,-0.004,-0.866,-0.32,61804,65535,46224,65535,43.3,2,-33.98744,151.23133,-33.98744 151.23133,0,0,0,0,29.3,0.2,12.4,1.66,1,1.31,1.531,1,1.375,99.851,-98.42,15.256,2,,-33.98744,151.23133,-33.98744 151.23133,0
750,2014-05-23T12:45:22+0000,869,B00000782_21I4N2_20140523_124521,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_750.jpg,g1_a1_sml_750.jpg,2,1,4014,2,1,-0.07,-1.061,-0.14,-0.004,-0.866,-0.32,61804,65535,46224,65535,43.3,2,-33.98744,151.23133,-33.98744 151.23133,0,344,0.99,6.92,29.3,0.2,12.4,1.66,1,1.31,1.531,1,1.375,100.18,-98.52,16.167,2,,-33.98742,151.2313233,-33.98742 151.231323333,344
751,2014-05-23T12:45:29+0000,876,B00000783_21I4N2_20140523_124529,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_751.jpg,g1_a1_sml_751.jpg,2,1,4014,2,0,-0.16,-0.985,0.012,-0.194,-0.879,-0.447,65535,65535,56086,65535,43.3,2,-33.98738,151.23131,-33.98738 151.23131,0,231,0.51,3.55,30.8,0.7,10.71,1.58,1,1.31,1.531,1,1.281,93.595,-99.13,4.488,0,,-33.98740667,151.2313067,-33.9874066667 151.231306667,231
752,2014-05-23T12:45:36+0000,883,B00000784_21I4N2_20140523_124536,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_752.jpg,g1_a1_sml_752.jpg,2,1,4014,2,1,-0.093,-1.012,-0.289,-0.143,-0.89,-0.13,65535,65535,65535,65535,43.3,2,-33.9874,151.23128,-33.98740 151.23128,0,0,0.28,2.22,31.5,0.7,13.58,1.58,0,1.31,1.531,1,1.281,97.544,-96.82,260.45,0,,-33.98738667,151.23129,-33.9873866667 151.23129,0
753,2014-05-23T12:45:44+0000,891,B00000785_21I4N2_20140523_124544,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_753.jpg,g1_a1_sml_753.jpg,2,2,4014,2,0,-0.079,-0.986,-0.327,-0.188,-0.897,-0.172,65535,65535,65535,65535,43.3,2,-33.98738,151.23128,-33.98738 151.23128,0,195,0.73,13.84,33.2,0.1,9.82,1.58,0,1.25,1.531,1,1.281,104.99,-95.53,179.1,0,,-33.98742667,151.2312667,-33.9874266667 151.231266667,195
755,2014-05-23T12:46:04+0000,911,B00000787_21I4N2_20140523_124604,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_755.jpg,g1_a1_sml_755.jpg,2,1,4014,2,0,-0.079,-0.986,-0.327,-0.188,-0.897,-0.172,65535,65535,53779,65535,43.3,2,-33.9875,151.23124,-33.98750 151.23124,0,0,0,0,31.8,1,13.6,1.64,0,1.31,1.469,1,1.375,94.334,-93.39,326.72,2,,-33.98746,151.2312533,-33.98746 151.231253333,0
759,2014-05-23T12:46:09+0000,916,B00000791_21I4N2_20140523_124608,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_759.jpg,g1_a1_sml_759.jpg,2,1,4014,2,0,-0.079,-0.986,-0.327,-0.188,-0.897,-0.172,65535,65535,53779,65535,43.3,2,-33.9875,151.23124,-33.98750 151.23124,0,0,0,0,31.8,1,13.6,1.64,0,1.31,1.469,1,1.469,92.969,-93.63,320.23,2,,-33.9875,151.23124,-33.9875 151.23124,0
762,2014-05-23T12:46:12+0000,919,B00000794_21I4N2_20140523_124612,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_762.jpg,g1_a1_sml_762.jpg,2,2,4014,2,0,-0.079,-0.986,-0.327,-0.188,-0.897,-0.172,65535,65535,53779,65535,43.3,2,-33.9875,151.23124,-33.98750 151.23124,0,124,2.37,21.37,31.8,1,13.6,1.64,0,1.25,1.438,1,1.5,92.36,-93.47,318.37,2,,-33.98753667,151.2313033,-33.9875366667 151.231303333,124
763,2014-05-23T12:46:21+0000,928,B00000795_21I4N2_20140523_124620,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_763.jpg,g1_a1_sml_763.jpg,2,1,4014,2,1,-0.106,-0.998,-0.082,-0.452,-0.821,-0.453,65535,63933,40864,65535,43.3,2,-33.98761,151.23143,-33.98761 151.23143,0,90,0.58,4.61,31.6,0.8,14.21,1.63,1,1.25,1.438,1,1.531,94.566,-94.45,314.18,0,,-33.98757333,151.2313833,-33.9875733333 151.231383333,90
764,2014-05-23T12:46:29+0000,936,B00000796_21I4N2_20140523_124628,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_764.jpg,g1_a1_sml_764.jpg,2,1,4014,2,1,-0.023,-1.165,0.315,-0.219,-0.964,-0.303,40704,40133,28894,65535,43.3,2,-33.98761,151.23148,-33.98761 151.23148,0,269,0.23,1.85,30.8,1,10.73,1.6,2,1.25,1.438,1,1.5,93.454,-90.53,326.9,0,,-33.98761,151.2314567,-33.98761 151.231456667,269
765,2014-05-23T12:46:37+0000,944,B00000797_21I4N2_20140523_124636,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_765.jpg,g1_a1_sml_765.jpg,2,2,4014,2,1,0.053,-1.105,-0.245,0.045,-0.854,-0.242,34840,35272,24070,65535,43.3,2,-33.98761,151.23146,-33.98761 151.23146,0,215,1.21,31.53,29.5,0.3,10.42,1.6,1,1.25,1.469,1,1.5,95.972,-90.05,21.695,0,,-33.98768667,151.2314,-33.9876866667 151.2314,215
766,2014-05-23T12:47:03+0000,970,B00000798_21I4N2_20140523_124702,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_766.jpg,g1_a1_sml_766.jpg,2,1,4014,2,1,-0.051,-1.063,0.157,-0.199,-0.873,-0.477,56752,55902,38047,65535,43.3,2,-33.98784,151.23126,-33.98784 151.23126,0,0,0,0,27.8,1.3,14.35,1.82,1,1.25,1.469,1,1.219,92.792,-95.64,335.95,2,,-33.98776333,151.2313267,-33.9877633333 151.231326667,0
769,2014-05-23T12:47:06+0000,973,B00000801_21I4N2_20140523_124705,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_769.jpg,g1_a1_sml_769.jpg,2,1,4014,2,1,-0.051,-1.063,0.157,-0.199,-0.873,-0.477,56752,55902,38047,65535,43.3,2,-33.98784,151.23126,-33.98784 151.23126,0,0,0,0,27.8,1.3,14.35,1.82,1,1.25,1.656,1,1.125,92.63,-95.29,14.452,2,,-33.98784,151.23126,-33.98784 151.23126,0
772,2014-05-23T12:47:08+0000,975,B00000804_21I4N2_20140523_124707,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_772.jpg,g1_a1_sml_772.jpg,2,2,4014,2,1,-0.051,-1.063,0.157,-0.199,-0.873,-0.477,56752,55902,38047,65535,43.3,2,-33.98784,151.23126,-33.98784 151.23126,0,0,0,0,27.8,1.3,14.35,1.82,1,1.25,1.656,1,1.125,93.036,-94.94,8.3208,2,,-33.98784,151.23126,-33.98784 151.23126,0
774,2014-05-23T12:47:09+0000,976,B00000806_21I4N2_20140523_124709,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_774.jpg,g1_a1_sml_774.jpg,2,2,4014,2,1,-0.051,-1.063,0.157,-0.199,-0.873,-0.477,56752,55902,38047,65535,43.3,2,-33.98784,151.23126,-33.98784 151.23126,0,207,2.03,16.23,27.8,1.3,14.35,1.82,1,1.25,1.656,1,1.125,93.068,-94.77,21.365,2,,-33.9879,151.2311767,-33.9879 151.231176667,229
779,2014-05-23T12:47:46+0000,1013,B00000811_21I4N2_20140523_124746,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_779.jpg,g1_a1_sml_779.jpg,2,1,4014,2,1,-0.085,-1.169,-0.122,-0.043,-0.89,-0.297,28842,31783,21726,65535,34.4,2,-33.98802,151.23101,-33.98802 151.23101,0,244,0.64,5.12,29.5,0.1,8.89,1.56,1,1.25,1.563,1,1.25,112.85,-97.12,140.04,0,,-33.98796667,151.2310767,-33.9879666667 151.231076667,244
780,2014-05-23T12:47:54+0000,1021,B00000812_21I4N2_20140523_124754,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_780.jpg,g1_a1_sml_780.jpg,2,1,4014,2,0,-0.224,-0.729,-0.207,-0.046,-0.885,-0.307,44519,52017,32947,65535,34.4,2,-33.98804,151.23096,-33.98804 151.23096,0,320,0.9,7.22,32.3,1.6,22.79,1.46,1,1.31,1.563,1,1.25,105.63,-97.05,182.98,0,,-33.98801667,151.23096,-33.9880166667 151.23096,320
781,2014-05-23T12:48:02+0000,1029,B00000813_21I4N2_20140523_124802,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_781.jpg,g1_a1_sml_781.jpg,2,2,4014,2,1,-0.019,-1.103,-0.248,-0.301,-0.89,-0.152,49711,54333,38776,65535,34.4,2,-33.98799,151.23091,-33.98799 151.23091,0,253,1.23,26.96,31.9,1.2,15.8,1.54,1,1.25,1.563,1,1.219,97.405,-90.83,262.2,0,,-33.98803,151.2308333,-33.98803 151.230833333,253
783,2014-05-23T12:48:25+0000,1052,B00000815_21I4N2_20140523_124824,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_783.jpg,g1_a1_sml_783.jpg,2,1,4014,2,1,-0.093,-0.922,-0.175,-0.14,-0.888,-0.14,65535,65535,61390,65535,34.4,2,-33.98806,151.23063,-33.98806 151.23063,0,0,0,0,32.6,1.4,12.97,1.56,1,1.25,1.563,1,1.25,103.25,-89.97,221.16,2,,-33.98803667,151.2307233,-33.9880366667 151.230723333,0
784,2014-05-23T12:48:25+0000,1052,B00000816_21I4N2_20140523_124825,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_784.jpg,g1_a1_sml_784.jpg,2,1,4014,2,1,-0.093,-0.922,-0.175,-0.14,-0.888,-0.14,65535,65535,61390,65535,34.4,2,-33.98806,151.23063,-33.98806 151.23063,0,0,0,0,32.6,1.4,12.97,1.56,1,1.25,1.563,1,1.25,103.28,-89.75,224.7,2,,-33.98806,151.23063,-33.98806 151.23063,0
787,2014-05-23T12:48:27+0000,1054,B00000819_21I4N2_20140523_124826,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_787.jpg,g1_a1_sml_787.jpg,2,1,4014,2,1,-0.093,-0.922,-0.175,-0.14,-0.888,-0.14,65535,65535,61390,65535,34.4,2,-33.98806,151.23063,-33.98806 151.23063,0,0,0,0,32.6,1.4,12.97,1.56,0,1.31,1.563,1,1.25,102.96,-89.45,217.89,2,,-33.98806,151.23063,-33.98806 151.23063,0
788,2014-05-23T12:48:28+0000,1055,B00000820_21I4N2_20140523_124827,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_788.jpg,g1_a1_sml_788.jpg,2,2,4014,2,1,-0.093,-0.922,-0.175,-0.14,-0.888,-0.14,65535,65535,61390,65535,34.4,2,-33.98806,151.23063,-33.98806 151.23063,0,0,0,0,32.6,1.4,12.97,1.56,0,1.31,1.563,1,1.25,102.82,-89.37,217.41,2,,-33.98806,151.23063,-33.98806 151.23063,0
790,2014-05-23T12:48:29+0000,1056,B00000822_21I4N2_20140523_124829,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_790.jpg,g1_a1_sml_790.jpg,2,3,4014,2,1,-0.093,-0.922,-0.175,-0.14,-0.888,-0.14,65535,65535,61390,65535,34.4,2,-33.98806,151.23063,-33.98806 151.23063,0,248,1.49,14.91,32.6,1.4,12.97,1.56,0,1.31,1.563,1,1.219,102.08,-89.61,216.24,2,,-33.98807667,151.23058,-33.9880766667 151.23058,248
791,2014-05-23T12:48:39+0000,1066,B00000823_21I4N2_20140523_124838,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_791.jpg,g1_a1_sml_791.jpg,2,1,4014,2,1,-0.24,-1.178,-0.083,-0.179,-0.851,-0.018,65535,65535,65535,65535,34.4,2,-33.98811,151.23048,-33.98811 151.23048,0,233,1.66,14.93,32.2,1,11.09,1.45,0,1.31,1.563,1,1.219,94.472,-92.53,242.01,0,,-33.98812,151.2304867,-33.98812 151.230486667,233
792,2014-05-23T12:48:48+0000,1075,B00000824_21I4N2_20140523_124848,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_792.jpg,g1_a1_sml_792.jpg,2,1,4014,2,1,0.027,-0.788,-0.012,-0.185,-0.863,-0.037,65535,65535,65535,65535,34.4,2,-33.98819,151.23035,-33.98819 151.23035,0,256,0.68,4.74,30.3,1.3,10.07,1.39,1,1.31,1.563,1,1.219,93.488,-91.41,271.94,0,,-33.9882,151.2303367,-33.9882 151.230336667,232
795,2014-05-23T12:49:11+0000,1098,B00000827_21I4N2_20140523_124911,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_795.jpg,g1_a1_sml_795.jpg,2,3,4014,2,1,0.009,-1.34,-0.118,-0.181,-0.897,0.013,65535,65535,65535,65535,34.4,2,-33.9883,151.23018,-33.98830 151.23018,0,76,1.05,9.48,31.6,0.3,12.01,1.58,1,1.31,1.563,1,1.25,99.832,-90.38,229.56,0,,-33.98825667,151.23027,-33.9882566667 151.23027,76
796,2014-05-23T12:49:20+0000,1107,B00000828_21I4N2_20140523_124920,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_796.jpg,g1_a1_sml_796.jpg,2,2,4014,2,1,0.067,-0.949,0.043,-0.206,-0.869,0.082,65535,65535,65535,65535,34.4,2,-33.98828,151.23028,-33.98828 151.23028,0,222,1.94,13.61,34.8,0.7,15.66,1.63,0,1.25,1.563,1,1.25,92.655,-91.85,229.42,0,,-33.98833,151.2302033,-33.98833 151.230203333,219
798,2014-05-23T12:49:36+0000,1123,B00000830_21I4N2_20140523_124936,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_798.jpg,g1_a1_sml_798.jpg,2,2,4014,2,1,-0.037,-1.004,0.03,-0.106,-0.873,0.115,65535,65535,65535,65535,34.4,2,-33.98841,151.23015,-33.98841 151.23015,0,187,0.96,6.73,33.6,0.5,13.6,1.52,0,1.31,1.594,1,1.219,89.921,-89.06,203.11,0,,-33.98841333,151.23018,-33.9884133333 151.23018,193
801,2014-05-23T12:50:00+0000,1147,B00000833_21I4N2_20140523_125000,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_801.jpg,g1_a1_sml_801.jpg,2,3,4014,2,1,-0.037,-1.033,-0.124,-0.376,-0.878,-0.343,63615,65535,45956,65535,34.4,2,-33.98855,151.23011,-33.98855 151.23011,0,200,1.87,13.07,33.5,0.6,10.78,1.46,1,1.25,1.594,1,1.219,92.708,-87.48,294.89,0,,-33.98854,151.2301067,-33.98854 151.230106667,200
802,2014-05-23T12:50:07+0000,1154,B00000834_21I4N2_20140523_125007,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_802.jpg,g1_a1_sml_802.jpg,2,2,4014,2,1,0.143,-0.855,-0.04,-0.331,-0.87,-0.112,57766,65535,49635,65535,34.4,2,-33.98866,151.23006,-33.98866 151.23006,0,166,1.14,8,34,1.5,11.86,1.49,1,1.25,1.594,1,1.219,91.324,-87.71,284.48,0,,-33.98864667,151.2300833,-33.9886466667 151.230083333,166
803,2014-05-23T12:50:14+0000,1161,B00000835_21I4N2_20140523_125014,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_803.jpg,g1_a1_sml_803.jpg,2,1,4014,2,1,0.056,-1.248,0.221,-0.34,-0.869,-0.107,65317,65535,54083,65535,31.9,2,-33.98873,151.23008,-33.98873 151.23008,0,101,0.81,5.64,32.8,0.5,11.19,1.45,1,1.31,1.594,1,1.188,90.127,-89.24,283.38,0,,-33.98871,151.2300933,-33.98871 151.230093333,101
804,2014-05-23T12:50:21+0000,1168,B00000836_21I4N2_20140523_125021,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_804.jpg,g1_a1_sml_804.jpg,2,2,4014,2,1,0.047,-1.031,-0.071,-0.352,-0.879,-0.153,61273,65535,49758,65535,31.9,2,-33.98874,151.23014,-33.98874 151.23014,0,146,0.95,6.67,31.1,1.5,10.86,1.43,1,1.25,1.594,1,1.188,90.692,-86.73,286.08,0,,-33.98875333,151.2301333,-33.9887533333 151.230133333,146
805,2014-05-23T12:50:28+0000,1175,B00000837_21I4N2_20140523_125028,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_805.jpg,g1_a1_sml_805.jpg,2,3,4014,2,1,0.096,-1.215,0.095,-0.307,-0.875,-0.097,58802,65535,49269,65535,12.5,2,-33.98879,151.23018,-33.98879 151.23018,0,149,0.95,18.09,31.8,1.1,9.74,1.42,1,1.25,1.594,1,1.188,90.378,-84.89,286.73,0,,-33.98882,151.2302,-33.98882 151.2302,149
807,2014-05-23T12:50:49+0000,1196,B00000839_21I4N2_20140523_125048,https://googledrive.com/host/0ByZPttHNHiZ0NE5kNWZIajNxWlE/g1_a1_sml_807.jpg,g1_a1_sml_807.jpg,2,1,4014,2,1,0.096,-1.215,0.095,-0.307,-0.875,-0.097,54585,62822,47892,65535,12.5,2,-33.98893,151.23028,-33.98893 151.23028,0,0,0,0,33.6,0.8,12.11,1.55,1,1.25,1.656,1,1.188,91.935,-88.24,325.88,2,,-33.98888333,151.2302467,-33.9888833333 151.230246667,0
